Intensity,Label - Bicycling,Label - Running,Label - Sitting,Label - Swimming,Milk,Name,Reset Label,Serving Size,Size,Size in ounce,Type,Type - Sitting,Whip,%DV - Added Sugars,%DV - Carbohydrate,%DV - Cholesterol,%DV - Dietary Fiber,%DV - Protein,%DV - Saturated Fat,%DV - Sodium,%DV - Total Fat,%DV - Trans Fat,Caffeine (mg),Calcium (%DV),Calories,Cholesterol (mg),Dietary Fiber (g),Iron (%DV),Number of Records,Protein (g),Saturated Fat (g),Sodium (mg),Sugar (g),Time to Burn - Bicycling,Time to Burn - Running,Time to Burn - Sitting,Time to Burn - Swimming,Total Carbohydrates (g),Total Fat (g),Trans Fat (g),Vitamin A (%DV),Vitamin C (%DV),Weight
Moderate,7 Mins,5 Mins,1 Hrs : 2 Mins,7 Mins,N/A,Lemonade,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.42,0.076363636,0,0,0.002,0,0,0,0,0,0,80,0,0,0,1,0.1,0,0,21,420,300,3720,420,21,0,0,0,0.25,160.6795402
Moderate,13 Mins,9 Mins,1 Hrs : 48 Mins,13 Mins,Nonfat,Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.4,0.072727273,0.033333333,0,0.28,0.01,0.073913043,0.003846154,0,0,0.45,140,10,0,0,1,14,0.2,170,20,780,540,6480,780,20,0.3,0,0.25,0,161.1904981
Moderate,19 Mins,14 Mins,2 Hrs : 35 Mins,19 Mins,2%,Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.38,0.069090909,0.1,0,0.26,0.2,0.082608696,0.102564103,0.034482759,0,0.45,200,30,0,0,1,13,4,190,19,1140,840,9300,1140,19,8,0.2,0.2,0.02,161.7014559
Moderate,23 Mins,16 Mins,3 Hrs : 6 Mins,23 Mins,Whole,Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.38,0.069090909,0.133333333,0,0.26,0.35,0.073913043,0.166666667,0.068965517,0,0.4,240,40,0,0,1,13,7,170,19,1380,960,11160,1380,19,13,0.4,0.2,0,162.2124138
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Soy,Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.2,0.047272727,0,0.071428571,0.22,0.05,0.065217391,0.076923077,0,0,0.45,160,0,2,0.2,1,11,1,150,10,900,660,7440,900,13,6,0,0.15,0,162.7233716
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,Coconut,Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.26,0.047272727,0,0,0.02,0.4,0.069565217,0.115384615,0,0,0,130,0,0,0,1,1,8,160,13,720,540,6060,720,13,9,0,0,0,163.2343295
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,Nonfat,Skinny Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.26,0.065454545,0.016666667,0.107142857,0.22,0.05,0.054347826,0.019230769,0.017241379,0,0.3,130,5,3,0.45,1,11,1,125,13,720,540,6060,720,18,1.5,0.1,0.15,0,163.7452874
Moderate,16 Mins,12 Mins,2 Hrs : 12 Mins,16 Mins,N/A,Steamed Apple Juice,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.78,0.16,0,0,0,0,0.006521739,0,0,0,0,170,0,0,0,1,0,0,15,39,960,720,7920,960,44,0,0,0,0,164.2562452
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Nonfat,Steamed Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.3,0.054545455,0.016666667,0,0.2,0.01,0.056521739,0.002564103,0,0,0.35,110,5,0,0,1,10,0.2,130,15,600,420,5100,600,15,0.2,0,0.2,0,164.7672031
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,2%,Steamed Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.3,0.054545455,0.083333333,0,0.2,0.15,0.065217391,0.076923077,0.034482759,0,0.35,160,25,0,0,1,10,3,150,15,900,660,7440,900,15,6,0.2,0.15,0.02,165.2781609
Moderate,18 Mins,13 Mins,2 Hrs : 27 Mins,18 Mins,Whole,Steamed Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.3,0.054545455,0.1,0,0.2,0.3,0.058695652,0.128205128,0.051724138,0,0.3,190,30,0,0,1,10,6,135,15,1080,780,8820,1080,15,10,0.3,0.15,0,165.7891188
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Soy,Steamed Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.14,0.032727273,0,0.035714286,0.16,0.025,0.047826087,0.057692308,0,0,0.35,120,0,1,0.15,1,8,0.5,110,7,660,480,5580,660,9,4.5,0,0.1,0,166.3000766
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Coconut,Steamed Milk,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.22,0.04,0,0,0.02,0.35,0.056521739,0.08974359,0,0,0,110,0,0,0,1,1,7,130,11,600,420,5100,600,11,7,0,0,0,166.8110345
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Nonfat,Vanilla Steamer,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.58,0.105454545,0.016666667,0,0.2,0.01,0.052173913,0.002564103,0,0,0.3,160,5,0,0,1,10,0.2,120,29,900,660,7440,900,29,0.2,0,0.2,0,167.3219923
Moderate,19 Mins,14 Mins,2 Hrs : 35 Mins,19 Mins,2%,Vanilla Steamer,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.56,0.101818182,0.083333333,0,0.2,0.15,0.058695652,0.076923077,0.034482759,0,0.3,200,25,0,0,1,10,3,135,28,1140,840,9300,1140,28,6,0.2,0.15,0,167.8329502
Moderate,22 Mins,16 Mins,2 Hrs : 58 Mins,22 Mins,Whole,Vanilla Steamer,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.56,0.101818182,0.1,0,0.18,0.25,0.054347826,0.115384615,0.051724138,0,0.3,230,30,0,0,1,9,5,125,28,1320,960,10680,1320,28,9,0.3,0.15,0,168.343908
Moderate,16 Mins,12 Mins,2 Hrs : 12 Mins,16 Mins,Soy,Vanilla Steamer,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.42,0.083636364,0,0.035714286,0.16,0.025,0.045652174,0.057692308,0,0,0.3,170,0,1,0.15,1,8,0.5,105,21,960,720,7920,960,23,4.5,0,0.1,0,168.8548659
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Coconut,Vanilla Steamer,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,N/A,0.48,0.090909091,0,0,0.02,0.3,0.054347826,0.08974359,0,0,0,160,0,0,0,1,1,6,125,24,900,660,7440,900,25,7,0,0,0,169.3658238
Moderate,26 Mins,19 Mins,3 Hrs : 30 Mins,26 Mins,Nonfat,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,No Whip,0.92,0.167272727,0.033333333,0,0.24,0.175,0.082608696,0.057692308,0,0,0.4,270,10,0,0,1,12,3.5,190,46,1560,1140,12600,1560,46,4.5,0,0.15,0.02,169.8767816
Moderate,32 Mins,23 Mins,4 Hrs : 16 Mins,32 Mins,Nonfat,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,Whip,0.94,0.174545455,0.1,0,0.24,0.35,0.086956522,0.141025641,0.034482759,0,0.4,330,30,0,0,1,12,7,200,47,1920,1380,15360,1920,48,11,0.2,0.25,0.02,170
Moderate,30 Mins,21 Mins,4 Hrs : 1 Mins,30 Mins,2%,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,No Whip,0.92,0.167272727,0.083333333,0,0.24,0.3,0.086956522,0.115384615,0.034482759,0,0.4,310,25,0,0,1,12,6,200,46,1800,1260,14460,1800,46,9,0.2,0.15,0.02,170
Moderate,35 Mins,26 Mins,4 Hrs : 47 Mins,35 Mins,2%,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,Whip,0.94,0.174545455,0.15,0,0.24,0.5,0.091304348,0.205128205,0.051724138,0,0.4,370,45,0,0,1,12,10,210,47,2100,1560,17220,2100,48,16,0.3,0.2,0.02,170
Moderate,33 Mins,24 Mins,4 Hrs : 24 Mins,33 Mins,Whole,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,No Whip,0.92,0.167272727,0.1,0,0.22,0.4,0.082608696,0.166666667,0.051724138,0,0.35,340,30,0,0,1,11,8,190,46,1980,1440,15840,1980,46,13,0.3,0.1,0.02,170
Moderate,38 Mins,28 Mins,5 Hrs : 11 Mins,38 Mins,Whole,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,Whip,0.94,0.174545455,0.183333333,0,0.22,0.6,0.086956522,0.243589744,0.068965517,0,0.35,400,55,0,0,1,11,12,200,47,2280,1680,18660,2280,48,19,0.4,0.2,0.02,170
Moderate,27 Mins,19 Mins,3 Hrs : 37 Mins,27 Mins,Soy,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,No Whip,0.78,0.149090909,0.016666667,0.035714286,0.2,0.2,0.07826087,0.102564103,0,0,0.4,280,5,1,0.15,1,10,4,180,39,1620,1140,13020,1620,41,8,0,0.1,0.02,170
Moderate,33 Mins,24 Mins,4 Hrs : 24 Mins,33 Mins,Soy,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,Whip,0.8,0.156363636,0.083333333,0.035714286,0.2,0.4,0.07826087,0.179487179,0.034482759,0,0.4,340,25,1,0.15,1,10,8,180,40,1980,1440,15840,1980,43,14,0.2,0.15,0.02,170
Moderate,26 Mins,19 Mins,3 Hrs : 30 Mins,26 Mins,Coconut,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,No Whip,0.84,0.152727273,0.016666667,0,0.06,0.45,0.082608696,0.128205128,0,0,0.1,270,5,0,0,1,3,9,190,42,1560,1140,12600,1560,42,10,0,0,0.02,170
Moderate,32 Mins,23 Mins,4 Hrs : 16 Mins,32 Mins,Coconut,White Hot Chocolate,Reset Filters,354 mL,Tall,12 fl oz,Hot Chocolate & Other,Yes,Whip,0.86,0.16,0.083333333,0,0.08,0.65,0.082608696,0.205128205,0.034482759,0,0.1,330,25,0,0,1,4,13,190,43,1920,1380,15360,1920,44,16,0.2,0.06,0.02,170
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,N/A,Cool Lime Starbucks RefreshersTM Beverage,Reset Filters,354 mL,Tall,12 fl oz,Starbucks Refreshers,Yes,N/A,0.28,0.050909091,0,0,0.002,0,0.000869565,0,0,45,0,60,0,0,0,1,0.1,0,2,14,300,240,2760,300,14,0,0,0,0.9,170
Moderate,6 Mins,4 Mins,54 Mins,6 Mins,N/A,Very Berry Hibiscus Starbucks RefreshersTM Beverage,Reset Filters,354 mL,Tall,12 fl oz,Starbucks Refreshers,Yes,N/A,0.3,0.065454545,0,0.035714286,0.002,0,0.000869565,0.001282051,0,45,0,70,0,1,0.02,1,0.1,0,2,15,360,240,3240,360,18,0.1,0,0,0.9,170
Moderate,14 Mins,10 Mins,1 Hrs : 56 Mins,14 Mins,2%,Iced Oprah Cinnamon Chai Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.087272727,0.033333333,0,0.1,0.1,0.032608696,0.038461538,0.017241379,40,0.15,150,10,0,0,1,5,2,75,23,840,600,6960,840,24,3,0.1,0.08,0,170
Moderate,17 Mins,12 Mins,2 Hrs : 20 Mins,17 Mins,2%,Iced Chai Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.62,0.12,0.033333333,0,0.1,0.075,0.034782609,0.038461538,0.017241379,70,0.15,180,10,0,0.02,1,5,1.5,80,31,1020,720,8400,1020,33,3,0.1,0.08,0,170
Moderate,13 Mins,9 Mins,1 Hrs : 48 Mins,13 Mins,2%,English Breakfast Black Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.083636364,0.05,0,0.1,0.1,0.034782609,0.038461538,0.017241379,40,0.2,140,15,0,0,1,5,2,80,23,780,540,6480,780,23,3,0.1,0.08,0,170
Moderate,13 Mins,9 Mins,1 Hrs : 48 Mins,13 Mins,2%,London Fog Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.083636364,0.05,0,0.1,0.1,0.034782609,0.038461538,0.017241379,40,0.2,140,15,0,0,1,5,2,80,23,780,540,6480,780,23,3,0.1,0.08,0,170
Moderate,14 Mins,10 Mins,1 Hrs : 56 Mins,14 Mins,2%,Oprah Cinnamon Chai Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.090909091,0.05,0,0.1,0.1,0.034782609,0.038461538,0.017241379,40,0.2,150,15,0,0,1,5,2,80,23,840,600,6960,840,25,3,0.1,0.08,0,170
Moderate,18 Mins,13 Mins,2 Hrs : 27 Mins,18 Mins,2%,Chai Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.64,0.123636364,0.05,0,0.12,0.075,0.039130435,0.044871795,0.017241379,70,0.2,190,15,0,0.02,1,6,1.5,90,32,1080,780,8820,1080,34,3.5,0.1,0.1,0,170
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,2%,Iced Green Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.42,0.08,0.05,0.035714286,0.16,0.125,0.045652174,0.057692308,0.034482759,55,0.25,160,15,1,0.02,1,8,2.5,105,21,900,660,7440,900,22,4.5,0.2,0.15,0.1,170
Moderate,18 Mins,13 Mins,2 Hrs : 27 Mins,18 Mins,2%,Green Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.48,0.090909091,0.066666667,0.035714286,0.2,0.175,0.054347826,0.064102564,0.034482759,55,0.3,190,20,1,0.02,1,10,3.5,125,24,1080,780,8820,1080,25,5,0.2,0.15,0.1,170
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Coconut,Iced Oprah Cinnamon Chai Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.4,0.08,0,0,0.006,0.15,0.02826087,0.044871795,0,40,0,120,0,0,0,1,0.3,3,65,20,660,480,5580,660,22,3.5,0,0,0,170
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Coconut,English Breakfast Black Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.4,0.072727273,0,0,0.008,0.175,0.030434783,0.044871795,0,40,0,120,0,0,0,1,0.4,3.5,70,20,660,480,5580,660,20,3.5,0,0,0,170
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Coconut,London Fog Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.4,0.072727273,0,0,0.008,0.175,0.030434783,0.044871795,0,40,0,120,0,0,0,1,0.4,3.5,70,20,660,480,5580,660,20,3.5,0,0,0,170
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,Coconut,Oprah Cinnamon Chai Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.42,0.08,0,0,0.008,0.175,0.030434783,0.044871795,0,40,0,130,0,0,0,1,0.4,3.5,70,21,720,540,6060,720,22,3.5,0,0,0,170
Moderate,14 Mins,10 Mins,1 Hrs : 56 Mins,14 Mins,Coconut,Iced Chai Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.58,0.112727273,0,0,0.02,0.15,0.030434783,0.044871795,0,70,0,150,0,0,0.02,1,1,3,70,29,840,600,6960,840,31,3.5,0,0,0,137.3
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Coconut,Chai Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.58,0.112727273,0,0,0.02,0.175,0.032608696,0.044871795,0,70,0,160,0,0,0.02,1,1,3.5,75,29,900,660,7440,900,31,3.5,0,0,0,133.2
Moderate,13 Mins,9 Mins,1 Hrs : 48 Mins,13 Mins,Coconut,Green Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.38,0.076363636,0,0.035714286,0.02,0.3,0.045652174,0.076923077,0,55,0,140,0,1,0.02,1,1,6,105,19,780,540,6480,780,21,6,0,0.02,0.1,129.1
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Coconut,Iced Green Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.36,0.069090909,0,0.035714286,0.02,0.225,0.039130435,0.057692308,0,55,0.02,120,0,1,0.02,1,1,4.5,90,18,660,480,5580,660,19,4.5,0,0.02,0.1,125
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Mint Majesty Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.9
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Oprah Chai Herbal Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.8
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Passion Tango Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.7
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Peach Tranquility Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.6
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Emperor's Clouds and Mist Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Oprah Cinnamon Chai Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5111111
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Youthberry Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129.7777778
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Jade Citrus Mint Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0444444
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,Earl Grey Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.3111111
Moderate,0 Mins,0 Mins,0 Mins,0 Mins,N/A,English Breakfast Black Brewed Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.5777778
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,N/A,Iced Passion Tango tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.3,0.054545455,0,0,0,0,0.002173913,0,0,0,0,60,0,0,0,1,0,0,5,15,300,240,2760,300,15,0,0,0,0,130.8444444
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,N/A,Iced Black Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.3,0.054545455,0,0,0,0,0.002173913,0,0,25,0,60,0,0,0,1,0,0,5,15,300,240,2760,300,15,0,0,0,0,131.1111111
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,N/A,Iced Green Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.3,0.054545455,0,0,0,0,0.002173913,0,0,25,0,60,0,0,0,1,0,0,5,15,300,240,2760,300,15,0,0,0,0,131.3777778
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,N/A,Peach Iced Green Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.3,0.054545455,0,0,0,0,0,0.001282051,0,25,0,60,0,0,0,1,0,0,0,15,300,240,2760,300,15,0.1,0,0,0,131.6444444
Moderate,5 Mins,4 Mins,46 Mins,5 Mins,N/A,Iced Mango Black Tea,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.28,0.050909091,0,0,0,0,0.004347826,0.001282051,0,25,0,60,0,0,0,1,0,0,10,14,300,240,2760,300,14,0.1,0,0,0,131.9111111
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,N/A,Iced Passion Tango Tea Lemonade,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.48,0.087272727,0,0,0.002,0,0.002173913,0,0,0,0,90,0,0,0,1,0.1,0,5,24,480,360,4200,480,24,0,0,0,0.1,132.1777778
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,N/A,Iced Black Tea Lemonade,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.48,0.087272727,0,0,0.002,0,0.002173913,0,0,25,0,90,0,0,0,1,0.1,0,5,24,480,360,4200,480,24,0,0,0,0.1,132.4444444
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,N/A,Iced Green Tea Lemonade,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.48,0.087272727,0,0,0.002,0,0.002173913,0,0,25,0,90,0,0,0,1,0.1,0,5,24,480,360,4200,480,24,0,0,0,0.1,132.7111111
Moderate,9 Mins,7 Mins,1 Hrs : 17 Mins,9 Mins,N/A,Peach Iced Green Tea Lemonade,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.48,0.090909091,0,0,0.002,0,0,0.001282051,0,25,0,100,0,0,0,1,0.1,0,0,24,540,420,4620,540,25,0.1,0,0,0.1,132.9777778
Moderate,8 Mins,6 Mins,1 Hrs : 10 Mins,8 Mins,N/A,Iced Mango Black Tea Lemonade,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.087272727,0,0,0.002,0,0.002173913,0.001282051,0,25,0,90,0,0,0,1,0.1,0,5,23,480,360,4200,480,24,0.1,0,0,0.1,133.2444444
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Nonfat,Iced Oprah Cinnamon Chai Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.087272727,0.016666667,0,0.1,0.005,0.030434783,0.001282051,0,40,0.15,120,5,0,0,1,5,0.1,70,23,660,480,5580,660,24,0.1,0,0.1,0,133.5111111
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Nonfat,English Breakfast Black Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.083636364,0.016666667,0,0.1,0.005,0.030434783,0.001282051,0,40,0.2,110,5,0,0,1,5,0.1,70,23,600,420,5100,600,23,0.1,0,0.1,0,133.7777778
Moderate,10 Mins,7 Mins,1 Hrs : 25 Mins,10 Mins,Nonfat,London Fog Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.083636364,0.016666667,0,0.1,0.005,0.030434783,0.001282051,0,40,0.2,110,5,0,0,1,5,0.1,70,23,600,420,5100,600,23,0.1,0,0.1,0,134.0444444
Moderate,12 Mins,9 Mins,1 Hrs : 41 Mins,12 Mins,Nonfat,Oprah Cinnamon Chai Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.46,0.090909091,0.016666667,0,0.1,0.005,0.030434783,0.001282051,0,40,0.2,130,5,0,0,1,5,0.1,70,23,720,540,6060,720,25,0.1,0,0.1,0,134.3111111
Moderate,14 Mins,10 Mins,1 Hrs : 56 Mins,14 Mins,Nonfat,Iced Chai Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.62,0.12,0.016666667,0,0.12,0.005,0.032608696,0.002564103,0,70,0.2,150,5,0,0.02,1,6,0.1,75,31,840,600,6960,840,33,0.2,0,0.1,0,170
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Nonfat,Chai Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.64,0.123636364,0.016666667,0,0.12,0.005,0.034782609,0.002564103,0,70,0.2,160,5,0,0.02,1,6,0.1,80,32,900,660,7440,900,34,0.2,0,0.1,0,139.7302682
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Nonfat,Iced Green Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.42,0.08,0.016666667,0.035714286,0.16,0.005,0.041304348,0.003846154,0,55,0.25,120,5,1,0.04,1,8,0.1,95,21,660,480,5580,660,22,0.3,0,0.15,0.1,140.2412261
Moderate,13 Mins,9 Mins,1 Hrs : 48 Mins,13 Mins,Nonfat,Green Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.48,0.090909091,0.016666667,0.035714286,0.2,0.01,0.05,0.003846154,0,55,0.3,140,5,1,0.04,1,10,0.2,115,24,780,540,6480,780,25,0.3,0,0.2,0.1,140.7521839
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Soy,English Breakfast Black Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.36,0.072727273,0,0.035714286,0.08,0.015,0.026086957,0.032051282,0,40,0.2,120,0,1,0.08,1,4,0.3,60,18,660,480,5580,660,20,2.5,0,0.06,0,141.2631418
Moderate,11 Mins,8 Mins,1 Hrs : 33 Mins,11 Mins,Soy,London Fog Tea Latte,Reset Filters,354 mL,Tall,12 fl oz,Tea,Yes,N/A,0.36,0.072727273,0,0.035714286,0.08,0.015,0.026086957,0.032051282,0,40,0.2,120,0,1,0.08,1,4,0.3,60,18,660,480,5580,660,20,2.5,0,0.06,0,141.7740996
